title,year,mileage,price,description,image_url,url,postcode,proxy,age
"FORD
TRANSIT
Medium wheelbase
Price
Year
Mileage
Body type
Clear all",2022,56700,12990,2.0 290 EcoBlue Leader FWD L2 H2 Euro 6 (s/s) 5dr | LOW MILEAGE ULEZ VAN L2H2 MWB | TDCi 290 Trend MWB M/R Trend 2.2,https://m.atcdn.co.uk/a/media/w480/4990d16a5dfe4d0db6b9833a66a2098e.jpg,/van-details/202504101179416?journey=FEATURED_LISTING_JOURNEY&sort=relevance&searchId=7ce2e8d5-57e3-45d8-8539-386223ac5662&advertising-location=at_vans&make=FORD&model=TRANSIT&page=4&postcode=BS1%204AL&price-from=500&wheelbase=MWB&fromsra,BS1 4AL,,3
"FORD
TRANSIT
Medium wheelbase
Price
Year
Mileage
Body type
Clear all",2018,122592,8500,2.0 350 EcoBlue RWD L2 H1 Euro 6 2dr (DRW) | 2.0 350 EcoBlue Leader RWD L2 H3 Euro 6 (s/s) 5dr | 2.0 350 EcoBlue FWD L2 H2 Euro 6 5dr,https://m.atcdn.co.uk/a/media/w480/d4d7805b592248d49c339f753e13db7c.jpg,/van-details/202505162466661?journey=FEATURED_LISTING_JOURNEY&sort=relevance&searchId=ab40a7e6-ac61-4531-bd95-86c0c68b6be9&advertising-location=at_vans&make=FORD&model=TRANSIT&page=5&postcode=BS1%204AL&price-from=500&wheelbase=MWB&fromsra,BS1 4AL,,7
"FORD
TRANSIT
Medium wheelbase
Price
Year
Mileage
Body type
Clear all",2022,54054,16490,2.0 350 ECOBLUE TREND P/V L2 H2 130 BHP MWB *ASK FOR A WALK AROUND VIDEO* | 2.0 290 EcoBlue FWD L2 H2 Euro 6 5dr | 2.2 TDCi 350 Trend RWD L2 H3 3dr,https://m.atcdn.co.uk/a/media/w480/bfe75d7d004b4d33ab326b9c4ac4187d.jpg,/van-details/202501158065253?journey=FEATURED_LISTING_JOURNEY&sort=relevance&twcs=true&searchId=3eede8f1-0d64-4b06-8403-4c1c374253e6&advertising-location=at_vans&make=FORD&model=TRANSIT&page=1&postcode=SL1%203AF&price-from=500&wheelbase=MWB&fromsra,SL1 3AF,,3
"FORD
TRANSIT
Medium wheelbase
Price
Year
Mileage
Body type
Clear all",2022,56700,12990,2.0 290 EcoBlue Leader FWD L2 H2 Euro 6 (s/s) 5dr | LOW MILEAGE ULEZ VAN L2H2 MWB | 2.0 350 EcoBlue Trend FWD L2 H3 Euro 6 (s/s) 5dr,https://m.atcdn.co.uk/a/media/w480/4990d16a5dfe4d0db6b9833a66a2098e.jpg,/van-details/202504101179416?journey=FEATURED_LISTING_JOURNEY&sort=relevance&searchId=c14f2d57-ca44-4492-89b9-3f69c6ae9e2b&advertising-location=at_vans&make=FORD&model=TRANSIT&page=2&postcode=SL1%203AF&price-from=500&wheelbase=MWB&fromsra,SL1 3AF,,3
"FORD
TRANSIT
Medium wheelbase
Price
Year
Mileage
Body type
Clear all",2020,98000,10590,MWB L2H2 LEADER REFRIGERATED 130 PS 2.0 | 2.0 350 EcoBlue Trend RWD L2 H2 Euro 6 (s/s) 5dr | NEW WETBELT+L2H2+A/C+TREND+RWD,https://m.atcdn.co.uk/a/media/w480/2d405e1c16a440399237a51d4503958f.jpg,/van-details/202505202623513?journey=FEATURED_LISTING_JOURNEY&sort=relevance&searchId=907604fd-d573-4b4f-9927-3badaeff15a0&advertising-location=at_vans&make=FORD&model=TRANSIT&page=3&postcode=SL1%203AF&price-from=500&wheelbase=MWB&fromsra,SL1 3AF,,5
"FORD
TRANSIT
Medium wheelbase
Price
Year
Mileage
Body type
Clear all",2022,56700,12990,2.0 290 EcoBlue Leader FWD L2 H2 Euro 6 (s/s) 5dr | LOW MILEAGE ULEZ VAN L2H2 MWB | 2.0 350 EcoBlue FWD L2 H3 Euro 6 5dr,https://m.atcdn.co.uk/a/media/w480/4990d16a5dfe4d0db6b9833a66a2098e.jpg,/van-details/202504101179416?journey=FEATURED_LISTING_JOURNEY&sort=relevance&searchId=351c6742-d156-482b-bf1d-83221b6a000e&advertising-location=at_vans&make=FORD&model=TRANSIT&page=4&postcode=SL1%203AF&price-from=500&wheelbase=MWB&fromsra,SL1 3AF,,3
"FORD
TRANSIT
Medium wheelbase
Price
Year
Mileage
Body type
Clear all",2018,122592,8500,2.0 350 EcoBlue RWD L2 H1 Euro 6 2dr (DRW) | 350 EcoBlue 130 bhp L2 H3 MWB HIGH ROOF VAN EURO 6 AIR CON 2.0 5dr Panel Van Manual Diesel | 2.0 290 EcoBlue FWD L2 H2 Euro 6 5dr,https://m.atcdn.co.uk/a/media/w480/94490addea754f13907c7a17aac9d5c2.jpg,/van-details/202505162466661?journey=FEATURED_LISTING_JOURNEY&sort=relevance&searchId=c33097c0-5a36-43f7-b856-654a43451ee0&advertising-location=at_vans&make=FORD&model=TRANSIT&page=5&postcode=SL1%203AF&price-from=500&wheelbase=MWB&fromsra,SL1 3AF,,7
"FORD
TRANSIT
Medium wheelbase
Price
Year
Mileage
Body type
Clear all",2016,91869,11449,Dropside MWB L2 2.2 TDCi 350 RWD (DRW) (125 ps) | 2.0 290 EcoBlue FWD L2 H2 Euro 6 5dr | 2.0 290 EcoBlue FWD L2 H2 Euro 6 5dr,https://m.atcdn.co.uk/a/media/w480/587dc1651d7f47fb83c58af51cbdefa4.jpg,/van-details/202502269527760?journey=FEATURED_LISTING_JOURNEY&sort=relevance&searchId=e2141664-6c79-4636-88bb-cdcf77db8159&advertising-location=at_vans&make=FORD&model=TRANSIT&page=1&postcode=BS1%202AA&price-from=500&wheelbase=MWB&fromsra,BS1 2AA,,9
"FORD
TRANSIT
Medium wheelbase
Price
Year
Mileage
Body type
Clear all",2022,56700,12990,2.0 290 EcoBlue Leader FWD L2 H2 Euro 6 (s/s) 5dr | LOW MILEAGE ULEZ VAN L2H2 MWB | 350 EcoBlue Panel Van 2.0 Manual Diesel,https://m.atcdn.co.uk/a/media/w480/4990d16a5dfe4d0db6b9833a66a2098e.jpg,/van-details/202504101179416?journey=FEATURED_LISTING_JOURNEY&sort=relevance&searchId=23c9396a-93f4-4741-8441-f5ce1e941eae&advertising-location=at_vans&make=FORD&model=TRANSIT&page=2&postcode=BS1%202AA&price-from=500&wheelbase=MWB&fromsra,BS1 2AA,,3
"FORD
TRANSIT
Medium wheelbase
Price
Year
Mileage
Body type
Clear all",2018,92000,8500,2.0 350 EcoBlue FWD L2 H3 Euro 6 5dr | 2.2 TDCi 350 Trend RWD L2 H3 Euro 5 5dr | 350 EcoBlue Panel Van 2.0 Manual Diesel,https://m.atcdn.co.uk/a/media/w480/d086d6fdaa414423bd0b8a5d1c60a87c.jpg,/van-details/202411186415158?journey=FEATURED_LISTING_JOURNEY&sort=relevance&searchId=ea3ae6e1-d58e-4bdd-94e0-8d50fcfa12e6&advertising-location=at_vans&make=FORD&model=TRANSIT&page=3&postcode=BS1%202AA&price-from=500&wheelbase=MWB&fromsra,BS1 2AA,,7
